3265,5,10,3,14,13,24,23,29,27,18,35,37,0,32,33,55,47,48,50,58,66,64,72,74,63
3266,15,13,4,7,14,28,23,26,18,17,39,41,0,34,38,58,53,52,57,59,65,61,71,64,66
3267,8,12,11,5,14,28,22,26,23,19,37,38,0,39,44,58,55,60,53,48,65,72,75,73,70
3268,5,11,8,12,15,21,22,23,26,16,39,33,0,38,32,60,53,46,58,50,69,63,70,61,75
3269,15,3,5,10,7,29,16,19,27,24,43,36,0,37,33,53,52,49,48,47,64,75,61,62,67
3270,9,14,8,11,12,26,19,22,27,30,39,31,0,38,37,47,58,59,60,54,61,74,64,73,69
3271,12,7,9,13,8,23,16,28,29,26,31,43,0,44,41,56,47,48,50,52,71,63,61,73,74
3272,12,7,3,10,13,23,17,21,18,27,40,32,0,38,36,50,60,51,54,56,72,70,61,63,75
3273,6,14,8,7,1,21,24,25,23,20,38,42,0,41,34,56,50,53,52,57,69,73,72,65,63
3274,2,4,9,6,12,27,28,19,18,16,39,33,0,45,34,59,51,48,60,47,63,69,73,71,62
3275,6,10,13,1,11,24,26,20,30,16,45,41,0,43,34,53,58,57,60,50,74,68,66,73,72
3276,11,14,10,1,13,21,20,17,23,19,45,37,0,32,35,47,46,56,60,57,61,72,63,71,69
3277,4,15,9,6,1,22,20,17,25,23,38,39,0,43,41,56,46,48,50,49,68,74,70,65,67
3278,10,9,12,1,6,30,20,26,24,18,45,37,0,39,36,47,50,51,56,60,64,67,62,63,74
3279,1,13,11,5,8,24,16,17,28,21,36,43,0,40,34,47,50,48,51,53,73,65,63,68,69
3280,6,14,11,10,2,28,22,24,23,19,45,31,0,43,40,47,56,60,50,57,63,70,69,73,75
3281,13,3,1,12,10,29,23,19,28,26,43,41,0,33,34,59,55,47,54,51,67,62,69,72,65
3282,9,2,13,10,6,21,19,18,22,27,42,33,0,38,45,51,55,57,54,58,70,64,67,61,68
3283,1,5,6,3,13,18,21,20,23,24,37,39,0,40,36,51,59,48,55,47,74,71,73,62,72
3284,8,13,10,4,12,30,25,23,27,17,36,44,0,42,39,48,52,51,46,53,61,63,62,74,71
3285,4,13,8,7,3,26,25,22,18,19,36,40,0,37,32,60,50,58,54,55,71,68,61,72,69
3286,13,9,6,3,10,20,16,30,18,29,40,41,0,36,31,60,58,53,47,56,66,72,62,71,67
3287,3,12,14,6,5,22,30,25,27,26,40,32,0,38,35,52,46,51,50,60,72,65,66,71,70
3288,9,12,15,7,11,23,16,24,29,22,35,41,0,45,34,49,60,52,54,48,64,63,62,68,66
3289,8,10,15,3,1,21,16,28,20,22,40,38,0,39,45,50,47,52,55,58,67,69,74,63,70
3290,4,14,5,13,1,29,24,20,18,22,33,35,0,41,34,50,53,55,56,48,71,72,75,67,65
3291,1,3,11,6,13,27,21,16,24,22,34,35,0,32,42,47,49,59,54,58,70,64,66,74,72
3292,10,7,13,3,15,23,24,30,22,17,40,37,0,39,35,56,50,52,57,59,62,63,71,68,67
3293,5,1,12,8,13,24,30,19,26,28,42,36,0,45,35,54,46,60,56,51,68,74,67,63,65
3294,1,9,7,2,3,21,25,23,17,22,41,34,0,33,38,55,48,59,49,46,71,63,72,67,73
3295,14,1,15,11,5,25,18,24,27,21,37,44,0,35,34,57,58,54,46,49,73,64,65,63,75
3296,11,15,9,4,13,16,21,26,28,30,39,31,0,37,38,49,56,53,50,58,63,61,71,62,65
3297,4,9,3,6,1,30,26,16,28,27,33,39,0,40,42,55,49,58,46,48,68,63,61,75,73
3298,6,1,12,3,9,26,24,27,21,30,33,38,0,34,40,59,60,50,54,46,65,66,64,70,63
3299,14,2,10,12,15,17,16,19,25,27,34,43,0,40,41,59,53,54,57,60,64,68,72,65,73
3300,15,12,5,13,3,30,20,19,29,17,35,36,0,39,41,58,56,57,47,46,73,75,67,72,64
3301,5,9,1,4,3,19,29,26,24,18,42,45,0,37,38,46,60,48,51,50,74,75,71,66,62
3302,8,1,7,10,9,28,29,17,19,16,43,44,0,37,34,52,51,49,55,53,70,61,71,66,63
3303,6,14,3,8,13,25,30,26,16,20,36,38,0,33,32,51,49,57,48,46,70,69,75,72,63
3304,1,5,10,9,8,22,16,29,26,30,33,34,0,36,42,59,53,51,48,52,63,69,61,68,66
3305,9,2,7,4,1,16,25,30,23,29,41,32,0,39,34,52,59,56,47,54,73,64,75,69,74
3306,4,3,6,12,13,16,26,17,30,28,39,40,0,35,43,60,47,50,46,49,67,70,72,74,75
3307,11,6,12,3,1,18,28,25,24,16,34,43,0,40,35,52,58,47,55,50,64,68,72,63,61
3308,4,1,11,10,12,21,19,28,23,18,38,34,0,44,45,49,52,46,54,60,70,66,63,74,65
3309,6,11,5,4,14,29,30,28,22,21,45,32,0,37,40,59,53,48,56,55,61,63,71,68,62
3310,10,6,5,15,1,29,23,22,30,26,43,32,0,36,44,47,59,58,55,48,72,61,68,69,65
3311,11,2,3,1,10,30,16,19,25,17,43,41,0,33,32,54,60,46,49,55,61,73,72,71,62
3312,5,2,6,1,15,29,24,26,28,21,33,34,0,43,40,60,51,53,47,48,69,67,70,62,73
3313,2,10,8,11,6,25,21,28,30,24,43,41,0,40,37,50,57,49,59,58,63,64,68,67,72
3314,13,15,4,8,6,29,24,30,28,23,37,35,0,44,42,51,58,55,60,56,71,66,68,61,65
3315,11,13,12,1,9,16,21,22,28,29,39,42,0,35,38,57,50,59,56,58,72,66,62,63,65
3316,5,15,8,2,14,24,19,17,28,16,36,38,0,41,45,53,55,52,56,54,73,74,71,69,61
3317,10,3,4,9,12,17,25,26,29,21,34,32,0,33,38,59,46,58,53,57,64,67,68,73,65
3318,8,7,10,13,11,25,27,17,24,29,31,35,0,37,42,55,53,60,59,56,64,74,65,68,75
3319,5,8,13,9,7,17,19,29,25,22,31,35,0,36,33,57,58,47,59,49,69,70,72,64,67
3320,15,12,10,1,9,25,22,23,18,27,41,44,0,39,35,53,46,50,47,58,62,68,71,75,72
3321,3,4,12,14,6,25,30,19,20,17,33,38,0,41,44,52,54,50,47,57,69,73,63,65,75
3322,5,12,10,11,4,26,18,23,21,27,36,31,0,40,44,50,51,60,47,48,69,67,70,71,62
3323,4,13,1,11,6,27,23,21,24,16,40,36,0,37,39,53,47,49,57,50,72,67,74,62,69
3324,2,9,14,15,8,28,25,21,18,20,38,41,0,37,45,50,59,56,52,57,74,66,63,65,67
3325,9,14,5,6,2,29,23,16,22,24,43,41,0,31,40,46,57,60,54,51,70,69,62,66,71
3326,6,10,3,13,15,30,20,27,25,22,32,45,0,35,40,50,46,57,48,49,61,69,72,71,73
3327,5,15,14,8,7,16,26,20,23,19,31,45,0,41,35,46,48,59,52,47,61,73,69,66,70
3328,5,10,7,1,4,18,24,22,30,17,33,35,0,37,42,51,48,57,55,54,67,65,68,75,63
3329,14,15,10,5,4,25,26,20,18,21,39,43,0,44,42,50,48,51,47,56,62,64,68,66,61
3330,6,5,8,1,12,27,16,30,20,26,42,44,0,41,39,50,47,59,52,53,63,75,69,70,72
3331,8,14,10,6,11,26,16,22,18,25,45,39,0,44,37,58,57,55,46,56,64,63,66,67,62
3332,5,11,1,10,12,17,23,30,26,21,37,33,0,41,45,57,50,58,56,51,63,69,73,61,68
3333,1,15,5,6,9,22,26,18,16,28,37,39,0,32,38,56,46,60,57,53,73,72,64,66,63
3334,8,9,12,5,6,17,18,22,25,23,38,40,0,45,33,50,46,49,60,51,65,72,68,73,63
3335,13,14,3,1,7,21,25,26,30,20,43,42,0,38,32,51,56,59,46,60,62,69,66,64,75
3336,11,13,10,15,1,29,16,24,26,18,45,41,0,35,42,53,60,50,57,59,64,62,71,73,74
3337,14,3,1,13,7,28,22,25,23,26,36,45,0,40,44,47,55,57,59,54,72,69,68,62,63
3338,11,1,5,15,7,30,18,29,21,16,43,37,0,44,31,51,60,55,48,54,74,69,67,64,71
3339,6,1,12,9,13,21,19,18,17,23,37,32,0,36,41,55,54,60,47,46,70,74,69,61,67
3340,3,15,6,14,5,17,30,20,18,27,43,35,0,31,39,55,52,56,60,51,69,74,71,68,70
3341,10,5,13,2,9,16,19,22,20,28,32,40,0,33,43,51,52,48,56,58,72,69,73,65,61
3342,13,10,6,1,9,18,23,28,27,16,41,45,0,34,36,55,57,54,58,59,65,73,75,71,64
3343,7,10,6,3,11,23,26,19,30,22,35,39,0,40,41,50,52,56,58,53,66,72,74,64,68
3344,3,11,12,15,13,25,26,16,29,22,37,43,0,39,44,56,48,58,52,51,74,72,68,70,65
3345,1,9,5,8,7,25,26,28,21,22,43,42,0,40,41,54,56,47,51,58,73,67,62,74,75
3346,3,13,10,8,12,28,22,20,17,23,44,31,0,38,34,57,53,48,60,51,75,72,61,67,68
3347,15,1,5,11,10,29,30,28,23,18,32,38,0,39,36,52,55,51,47,58,75,62,67,72,66
3348,12,2,13,3,15,24,21,29,19,28,41,35,0,37,42,47,52,59,50,57,68,72,61,67,69
3349,11,14,12,10,7,24,26,17,25,20,43,36,0,32,35,59,49,48,60,52,62,65,63,73,75
3350,13,10,1,15,8,26,20,25,30,24,36,35,0,44,32,50,55,48,58,56,74,71,75,69,63
3351,13,11,3,12,15,16,29,18,24,30,37,40,0,43,35,49,58,53,51,46,62,66,74,75,71
3352,12,3,15,2,13,28,30,16,23,17,35,45,0,33,40,52,49,55,53,56,75,70,62,69,71
3353,12,11,13,6,2,17,20,30,25,16,41,43,0,33,35,54,57,59,50,46,65,69,73,75,71
3354,7,3,14,2,4,16,26,18,30,28,32,31,0,45,44,48,60,53,59,46,65,64,74,63,68
3355,13,15,14,1,11,19,21,17,26,18,40,36,0,32,37,55,54,57,53,59,75,63,66,69,68
3356,5,7,1,11,9,27,23,26,16,25,34,32,0,41,35,52,57,50,51,60,63,75,72,73,61
3357,2,13,4,10,1,30,16,20,29,22,33,43,0,44,37,52,47,56,57,55,73,67,69,65,64
3358,3,9,7,15,5,24,25,26,29,17,33,45,0,34,39,49,54,59,52,48,61,65,63,70,66
3359,8,7,10,9,4,27,18,24,28,16,37,35,0,39,31,60,55,47,56,48,67,69,66,64,75
3360,2,3,9,8,11,25,30,29,18,24,43,35,0,44,39,57,59,60,50,51,68,67,75,65,66
3361,6,10,1,13,15,16,28,17,27,29,33,35,0,36,32,56,48,51,52,55,75,73,69,66,61
3362,7,4,3,1,5,28,22,30,25,17,40,45,0,33,39,59,56,58,53,51,67,74,72,68,71
3363,3,11,13,12,1,27,29,25,17,18,40,31,0,35,39,49,46,55,54,47,65,66,71,69,73
3364,5,9,1,13,8,18,22,30,19,23,34,32,0,45,38,55,51,52,60,59,75,70,61,62,71
3365,5,14,1,7,4,23,17,20,30,29,32,38,0,43,37,57,55,47,50,58,75,65,64,68,61
3366,7,3,10,5,13,30,20,19,25,18,32,31,0,44,38,55,48,58,54,51,75,63,67,66,72
3367,11,2,6,1,14,21,19,18,16,28,45,42,0,41,33,59,54,50,47,53,61,71,73,67,64
3368,3,13,5,2,8,29,18,22,30,16,42,32,0,35,43,50,54,52,51,58,66,74,72,62,69
3369,1,9,8,5,2,24,29,23,25,28,45,39,0,33,38,53,47,55,49,58,75,62,70,65,68
3370,10,3,4,8,6,17,28,16,18,19,44,39,0,45,35,47,51,59,60,52,65,75,64,72,63
3371,10,15,8,1,4,17,19,27,18,16,37,36,0,40,41,54,48,59,49,52,64,65,73,74,70
3372,12,3,11,5,9,23,28,22,17,16,40,41,0,43,39,51,50,58,49,55,62,71,64,70,74
3373,9,1,15,8,12,24,28,19,27,26,42,41,0,45,31,53,51,50,57,48,62,70,61,69,72
3374,5,4,13,14,2,19,26,20,21,24,36,32,0,40,38,46,52,51,50,57,70,63,75,72,71
3375,7,4,3,11,13,24,21,28,22,25,34,42,0,36,32,47,48,46,52,54,71,69,62,63,73
3376,7,3,1,6,10,27,26,23,18,30,36,43,0,44,32,57,59,55,56,46,61,74,71,75,73
3377,3,4,7,6,9,16,22,17,23,27,35,32,0,40,45,49,57,52,47,48,65,73,70,75,71
3378,11,3,1,15,9,21,26,20,18,28,32,41,0,37,42,49,46,48,50,47,65,75,73,62,68
3379,6,14,13,8,5,25,21,16,20,29,32,37,0,31,44,46,58,51,47,56,73,65,69,61,71
3380,13,3,8,15,1,28,22,21,18,30,34,40,0,42,45,54,58,56,55,60,72,64,62,63,66
3381,5,13,2,1,7,19,27,28,16,17,45,36,0,42,37,55,51,47,53,59,62,64,71,75,74
3382,13,5,4,14,10,25,17,19,18,30,34,40,0,33,42,52,59,48,46,51,70,63,74,62,65
3383,2,1,12,14,11,17,24,26,16,19,41,36,0,33,42,55,59,56,50,47,75,72,71,74,64
3384,9,10,8,14,15,29,22,24,23,25,37,44,0,34,40,48,56,55,57,54,69,73,62,66,63
3385,4,10,9,2,6,18,30,27,17,16,38,41,0,39,32,56,51,60,47,58,74,69,62,64,75
3386,6,2,14,10,1,18,21,16,27,28,40,45,0,44,36,57,50,47,54,53,66,67,74,61,75
3387,4,1,15,2,13,16,19,25,30,22,42,39,0,44,38,49,60,48,58,54,68,73,70,63,71
3388,12,2,10,15,5,17,19,28,27,25,40,31,0,32,36,50,56,48,60,51,63,73,75,65,62
3389,7,14,12,1,10,24,29,20,21,18,44,39,0,35,45,59,54,48,47,56,65,70,63,75,69
3390,2,4,1,10,11,28,29,20,16,23,33,35,0,36,34,56,49,54,50,53,67,68,62,69,66
3391,8,13,12,11,10,27,30,28,17,25,36,33,0,41,45,51,57,54,49,58,68,70,66,72,71
3392,3,12,9,13,7,19,30,27,23,17,39,31,0,45,43,50,56,54,49,46,67,71,61,66,72
3393,9,5,6,12,2,25,24,20,29,27,37,41,0,39,34,46,51,47,50,49,64,71,68,62,66
3394,9,6,3,14,8,29,18,30,28,24,37,34,0,38,40,53,56,51,54,52,62,63,73,69,66
3395,6,3,13,5,12,22,20,17,24,21,37,31,0,34,32,49,48,56,46,50,72,69,65,74,67
3396,1,7,9,3,15,25,21,20,18,26,35,34,0,33,37,54,50,60,47,53,71,69,73,64,67
3397,7,13,5,1,10,22,25,20,17,23,35,45,0,32,31,46,52,53,51,55,70,74,71,66,62
3398,13,12,3,11,8,29,30,16,18,28,40,38,0,31,36,58,56,53,47,60,69,71,74,67,72
3399,6,10,11,14,13,22,24,19,16,21,45,43,0,37,32,54,48,51,56,50,62,63,74,67,75
3400,9,7,13,8,10,28,29,27,21,16,34,42,0,40,44,57,58,59,53,46,63,65,70,69,67
3401,7,13,1,3,4,27,25,26,19,16,31,37,0,40,42,58,51,48,56,52,72,67,65,70,68
3402,4,13,7,5,12,24,29,20,26,30,39,41,0,43,44,48,54,58,51,47,72,73,75,66,62
3403,12,14,8,1,2,26,19,25,29,28,43,34,0,32,38,49,50,55,53,51,72,62,70,67,64
3404,6,5,13,3,15,30,23,27,21,20,31,37,0,34,38,60,59,57,46,53,73,67,62,71,70
3405,12,14,10,2,11,21,19,29,25,17,41,45,0,38,42,58,51,50,48,52,64,63,75,73,72
3406,4,13,11,10,6,29,20,21,30,24,42,43,0,37,44,51,57,50,48,52,68,62,71,63,69
3407,2,14,11,4,1,26,21,30,25,28,44,42,0,35,40,56,50,58,55,49,71,73,66,75,67
3408,5,15,10,13,8,26,17,29,16,30,44,39,0,31,33,49,53,46,59,47,69,72,68,63,71
3409,8,13,3,2,11,25,23,24,20,26,44,45,0,37,35,60,47,55,50,48,73,72,70,74,61
3410,1,11,14,13,8,27,24,21,23,19,34,37,0,35,32,47,60,57,59,46,64,65,62,68,71
3411,4,11,14,1,13,21,30,29,20,25,37,38,0,43,35,54,56,57,46,49,64,72,69,66,61
3412,1,15,6,11,14,23,16,30,22,25,36,35,0,40,41,48,55,54,52,47,70,71,64,62,74
3413,2,3,12,15,9,24,26,30,20,28,41,31,0,35,43,60,55,57,58,54,68,65,61,62,74
3414,10,7,9,8,15,18,19,23,28,21,32,42,0,40,45,47,59,55,51,50,66,65,75,62,70
3415,11,7,2,6,10,18,21,28,25,22,34,41,0,32,40,53,47,46,60,59,64,65,71,75,61
3416,8,2,12,11,13,19,20,16,24,21,32,44,0,34,43,52,47,56,48,51,61,66,67,69,71
3417,2,1,7,11,10,22,29,25,18,23,34,42,0,32,39,55,51,48,50,47,70,71,66,67,61
3418,12,14,15,4,5,27,30,18,28,22,37,42,0,38,43,56,53,55,46,50,66,69,64,62,71
3419,2,11,9,15,8,23,28,19,16,21,44,45,0,35,39,55,58,59,54,48,69,63,67,62,73
3420,9,3,1,12,5,20,25,22,16,30,36,31,0,40,35,51,53,54,58,60,65,75,73,71,66
3421,6,14,13,7,1,23,25,24,27,21,39,34,0,31,32,54,55,59,52,57,67,71,73,70,65
3422,14,12,5,11,4,29,20,28,26,19,43,35,0,42,39,56,52,60,54,46,66,75,69,65,61
3423,1,6,10,4,7,27,26,16,28,22,34,42,0,43,37,53,48,50,52,55,71,69,64,62,66
3424,9,4,8,15,11,21,19,25,29,22,40,32,0,39,35,48,50,55,58,60,63,69,72,75,64
3425,13,14,5,6,15,27,21,19,28,22,31,45,0,34,43,47,53,59,54,46,73,64,70,74,63
3426,10,8,5,4,1,16,24,17,22,28,43,34,0,44,41,60,59,51,49,58,64,71,73,69,63
3427,5,9,3,14,10,17,22,16,29,23,38,37,0,41,36,59,53,60,46,52,69,73,61,63,64
3428,2,7,10,15,3,26,18,25,22,16,35,37,0,44,32,47,56,54,59,51,73,67,61,63,66
3429,6,7,8,12,15,17,24,22,28,25,41,39,0,37,36,47,56,48,60,50,66,72,64,61,75
3430,14,4,8,6,13,16,23,17,28,24,42,32,0,44,39,50,54,55,53,49,63,75,62,71,67
3431,11,14,13,8,10,28,21,20,24,17,37,39,0,32,45,47,55,60,49,51,70,69,71,64,72
3432,15,14,1,11,12,23,22,27,18,16,33,38,0,34,39,48,58,56,47,46,67,65,70,63,74
3433,5,8,10,1,13,24,23,20,27,30,41,37,0,45,38,51,49,54,59,53,70,61,64,72,69
3434,6,15,5,1,7,22,23,24,21,26,43,39,0,38,45,55,46,51,50,47,73,71,67,63,62
3435,11,3,10,2,14,21,22,16,28,18,37,36,0,38,34,59,46,47,48,50,73,61,75,68,67
3436,3,12,15,11,5,21,23,29,20,19,43,32,0,45,39,60,48,52,51,47,61,66,71,62,63
3437,6,11,12,4,15,20,28,22,16,29,44,42,0,35,38,54,47,60,49,57,73,61,65,74,68
3438,9,5,11,15,14,30,20,24,22,28,41,45,0,34,37,60,47,50,58,54,72,67,71,61,69
3439,6,8,12,10,13,28,26,27,29,21,45,33,0,32,43,53,54,59,55,51,64,65,71,70,72
3440,7,8,14,11,2,23,17,29,16,26,33,39,0,44,43,51,55,60,56,58,64,61,71,65,63
3441,7,10,8,12,6,27,28,22,30,26,39,38,0,45,43,60,49,46,58,51,67,66,61,71,70
3442,11,7,6,2,9,23,30,20,21,18,32,34,0,39,41,51,46,50,52,56,72,71,75,69,74
3443,12,1,3,15,5,29,18,19,23,25,45,36,0,31,42,55,49,56,54,53,64,62,67,63,68
3444,4,7,8,2,13,22,19,17,30,21,35,44,0,38,31,52,48,49,58,46,66,71,64,65,75
3445,8,12,3,15,11,18,16,19,27,21,43,40,0,36,39,60,55,48,46,52,66,70,69,65,73
3446,6,2,15,12,3,27,16,22,18,28,32,37,0,45,35,58,50,54,51,53,72,70,66,61,67
3447,4,15,13,1,14,20,29,21,27,18,32,43,0,40,37,60,59,48,49,53,73,68,74,71,70
3448,1,14,9,10,15,16,25,22,28,24,38,32,0,31,37,52,54,60,55,46,61,74,62,71,65
3449,10,13,2,11,6,28,16,27,17,22,37,39,0,32,44,58,54,52,56,53,64,65,73,68,61
3450,9,11,10,15,6,25,19,21,27,16,36,40,0,35,37,56,60,57,48,51,67,75,73,66,63
3451,6,15,4,13,2,28,22,25,29,23,33,38,0,31,42,58,47,46,55,48,61,73,67,75,62
3452,15,11,1,2,5,23,27,28,18,24,45,43,0,35,31,52,56,53,47,60,70,72,64,65,67
3453,7,1,14,6,12,24,22,23,28,20,44,35,0,34,39,60,50,47,59,51,71,64,66,73,75
3454,7,1,15,9,11,21,26,29,18,27,33,35,0,39,31,51,53,57,58,54,66,71,74,65,67
3455,1,8,13,3,9,28,29,16,25,30,40,41,0,36,45,53,54,46,52,51,74,61,70,69,68
3456,9,14,7,3,12,21,18,29,24,19,38,45,0,34,32,58,49,60,59,55,61,72,65,66,67
3457,3,7,13,9,10,18,16,19,30,28,38,40,0,31,44,54,59,60,49,51,73,71,68,61,62
3458,6,3,7,2,15,21,27,17,23,16,32,45,0,43,41,52,57,49,58,50,66,70,62,64,65
3459,9,11,14,12,2,27,29,24,28,19,40,43,0,41,32,57,56,47,50,53,62,73,69,71,64
3460,7,6,5,4,14,19,30,16,27,21,36,38,0,40,31,52,57,56,55,49,74,73,62,64,66
3461,7,2,6,9,5,28,23,29,18,25,41,40,0,35,33,54,47,58,51,49,67,62,73,66,65
3462,5,7,3,4,13,18,23,20,22,17,36,39,0,42,45,57,53,47,54,51,66,73,65,64,74
3463,2,14,8,13,10,26,22,21,30,17,37,38,0,43,35,53,47,59,55,51,68,64,74,75,63
3464,7,1,2,4,11,20,23,25,29,24,45,44,0,42,41,53,57,56,51,48,70,73,69,72,61
3465,9,8,2,1,15,25,18,27,23,24,38,36,0,45,39,60,55,52,49,50,69,74,75,62,73
3466,5,15,13,9,8,21,30,27,20,24,34,35,0,36,44,59,57,47,52,46,67,62,63,65,75
3467,14,9,6,4,10,30,17,29,18,27,38,40,0,34,44,50,46,56,60,52,71,72,63,65,74
3468,11,9,1,8,3,23,27,20,18,26,32,45,0,43,33,52,50,56,47,51,64,63,70,74,73
3469,8,1,4,12,10,25,21,20,29,23,41,40,0,44,33,51,54,59,60,52,68,74,67,75,64
3470,15,2,12,3,8,20,17,26,19,25,43,44,0,34,40,47,46,51,59,50,68,72,70,67,66
3471,14,7,9,5,3,20,27,29,16,28,45,31,0,41,36,51,52,57,58,59,73,68,62,61,75
3472,3,13,12,7,4,30,18,28,19,26,43,42,0,38,31,52,50,53,58,47,75,67,63,73,61
3473,1,2,9,13,12,16,25,22,21,17,32,45,0,43,35,46,52,50,55,51,66,71,67,72,65
3474,8,5,13,4,11,21,17,22,18,25,39,45,0,31,42,53,60,55,47,58,66,74,70,72,73
3475,12,4,7,2,1,21,22,18,29,28,43,44,0,45,37,57,59,55,58,60,70,72,65,61,71
3476,9,10,7,4,3,29,30,20,27,26,39,38,0,33,31,49,60,54,50,59,70,63,65,68,73
3477,8,1,7,6,10,24,27,26,16,23,38,31,0,44,45,58,57,60,52,51,64,74,65,73,62
3478,8,2,4,5,1,30,25,21,22,24,43,39,0,32,38,47,57,55,60,50,65,74,63,68,64
3479,10,1,9,8,4,27,19,28,23,17,39,34,0,43,41,58,59,52,50,54,61,75,69,74,66
3480,9,10,4,6,8,29,23,28,21,17,42,38,0,43,37,57,56,60,53,58,61,64,71,67,66
3481,12,13,6,7,3,26,22,17,28,18,31,44,0,40,34,55,51,60,48,58,75,70,64,71,72
3482,3,8,12,15,5,27,29,18,26,20,40,37,0,33,43,46,58,50,60,47,68,67,66,70,73
3483,3,2,15,8,1,19,16,18,17,29,31,42,0,36,44,58,46,55,47,48,68,73,64,66,63
3484,10,6,12,9,8,16,25,27,26,22,35,34,0,39,33,55,54,46,56,57,65,67,73,62,69
3485,11,9,14,6,7,29,22,21,20,16,44,33,0,32,41,52,50,57,49,46,64,62,61,70,74
3486,13,9,11,4,3,23,29,17,16,27,34,45,0,35,33,58,59,50,56,47,63,66,65,75,67
3487,12,15,5,3,7,27,22,28,24,18,32,34,0,37,45,53,49,60,51,48,68,61,72,75,64
3488,4,1,2,8,6,18,20,24,25,27,36,38,0,37,32,47,57,48,54,52,63,61,75,69,73
3489,1,2,12,13,7,22,24,16,21,28,41,33,0,39,44,51,55,56,49,53,66,62,65,63,74
3490,6,13,2,7,5,26,18,27,30,23,41,34,0,40,43,54,51,57,58,47,74,67,61,64,66
3491,2,6,4,11,15,28,18,23,27,22,38,39,0,41,43,54,49,48,56,55,66,63,64,71,69
3492,13,4,1,12,5,20,25,30,27,22,37,40,0,39,41,47,49,54,59,46,68,71,70,69,66
3493,6,8,4,15,2,25,20,27,29,24,35,43,0,38,39,46,55,56,53,54,70,75,67,64,61
3494,5,14,12,6,11,21,20,29,28,30,45,37,0,31,32,59,55,58,57,54,61,67,64,73,75
3495,4,10,13,1,3,16,25,30,26,24,39,31,0,43,33,54,48,51,46,56,66,63,74,72,70
3496,10,2,12,5,7,23,24,22,28,21,32,41,0,45,37,51,57,56,55,48,73,61,68,69,67
3497,14,7,3,11,1,27,18,19,25,30,33,32,0,40,39,51,49,47,54,60,62,61,66,74,69
3498,13,14,12,10,6,26,25,16,23,30,32,34,0,31,44,52,60,50,55,58,62,63,72,66,67
3499,14,11,3,13,8,22,28,24,25,20,35,37,0,34,43,57,48,53,46,50,70,75,67,69,73
3500,1,11,14,8,13,18,16,19,28,20,34,45,0,35,37,59,47,53,51,56,63,64,69,71,67
3501,1,6,2,14,12,18,21,29,24,27,37,39,0,40,42,60,51,46,59,58,74,63,64,66,67
3502,9,14,13,4,3,17,24,26,21,25,43,35,0,34,40,57,54,58,49,47,68,74,75,69,67
3503,15,2,8,4,12,17,29,24,21,26,31,43,0,39,45,47,52,50,51,59,63,75,66,68,73
3504,14,6,2,1,4,17,22,20,23,28,32,44,0,43,38,57,58,47,49,51,73,65,62,70,64
3505,10,7,12,9,3,25,22,29,28,18,43,38,0,45,36,51,46,57,50,56,62,67,66,61,74
3506,8,14,11,7,6,23,30,26,20,27,37,34,0,41,45,51,59,52,54,58,75,62,63,74,67
3507,12,11,15,2,8,18,28,29,19,21,32,36,0,40,34,47,50,49,48,55,67,69,74,64,65
3508,2,12,11,13,1,22,29,19,27,16,39,34,0,38,44,48,51,52,49,53,67,75,69,73,65
3509,14,1,4,12,9,25,23,19,21,29,38,42,0,36,35,46,54,47,53,58,64,75,62,68,66
3510,15,14,4,3,1,24,21,29,26,16,43,34,0,42,41,60,55,51,46,58,62,64,73,66,65
3511,8,15,13,12,10,21,16,24,17,27,37,34,0,44,36,50,47,49,46,56,63,70,67,71,74
3512,5,3,8,9,2,18,19,29,28,17,34,36,0,35,42,55,49,58,53,50,65,69,75,71,74
3513,8,10,3,13,4,19,24,29,22,25,35,43,0,39,41,55,49,57,51,50,68,73,71,64,67
3514,14,10,11,3,12,19,27,16,22,17,44,33,0,32,31,56,52,59,49,54,61,64,72,73,62
3515,5,4,11,15,7,18,30,29,17,23,45,35,0,44,34,54,58,49,56,47,72,73,75,64,70
3516,5,4,8,1,14,16,29,27,24,17,39,40,0,37,41,47,51,46,58,60,67,69,65,74,62
3517,11,10,2,3,6,28,27,17,22,20,43,38,0,32,40,47,55,57,48,50,66,67,68,62,63
3518,7,10,14,15,1,27,21,25,16,19,32,45,0,35,37,51,59,56,46,57,67,74,73,62,69
3519,8,1,13,15,2,23,22,29,21,28,39,37,0,33,38,47,53,59,55,50,71,61,66,73,75
3520,8,10,7,6,11,27,26,16,20,22,45,34,0,43,39,46,48,56,58,51,63,61,68,66,75
3521,8,9,2,14,6,28,18,16,30,19,36,45,0,34,41,56,60,51,46,55,69,61,67,62,72
3522,7,14,10,1,12,28,29,20,30,21,39,37,0,33,32,46,49,60,56,52,63,72,68,74,69
3523,8,6,10,9,7,27,26,20,28,19,32,42,0,34,36,60,56,49,55,57,70,66,65,74,67
3524,10,7,14,12,3,28,27,20,23,26,43,44,0,31,42,51,54,60,48,56,68,69,73,63,65
3525,14,5,7,4,8,30,22,24,20,17,32,41,0,45,44,55,57,53,48,60,63,71,75,70,64
3526,3,8,2,4,10,28,30,22,25,18,34,39,0,35,40,49,54,47,51,58,73,68,71,62,70
3527,2,6,9,12,10,26,27,16,30,23,44,45,0,37,33,49,46,51,50,54,61,71,63,64,75
3528,14,2,9,1,15,19,24,27,20,29,44,37,0,35,36,58,47,57,55,53,61,70,64,69,71
